############################################################
# group name of the Green's Function layer : bottom
# total number of atoms in the GF layer    : 288
# dimension of the system                  : 3 D
# number of atoms per unit surface cell    : 2
# dimension of the FFT mesh                : 9 x 16
# atomic tag of the surface origin         : 5473
# number of wait steps before measurement  : 5000000
# frequency of GFC measurement             : 20
# output result after this many measurement: 250000
# number of processors used by this run    : 4
############################################################
# Surface vectors: [ 4.42745, 0 ] [ 0, 2.55619 ]
# mapping information between FFT mesh and atom id
# nx ny nucell
9 16 2
# ix iy iu atom_id
4 9 2.79253 -2.74889 5.2851 -1.00426e-19 0.0299715 0.0474282 0.208658 0.00722957 -0.177442 -0.00576771 -2.90737 0.0183087 0.00364227 0.0254031 0.0299715 -0.0474282 8.57036 -1.29007e-17 0.007655 -0.0219335 -2.94114 0.113403 -0.0746364 0.008854 -0.349923 0.0133633 0.208658 -0.00722957 0.007655 0.0219335 3.1445 -1.37986e-19 0.0101272 0.00437198 -0.369738 0.0115024 -0.0366238 -0.0177775 -0.177442 0.00576771 -2.94114 -0.113403 0.0101272 -0.00437198 5.30272 8.56278e-18 0.0294158 0.0639437 0.204991 0.0241952 -2.90737 -0.0183087 -0.0746364 -0.008854 -0.369738 -0.0115024 0.0294158 -0.0639437 8.50163 -3.09074e-18 0.00377957 -0.0167755 0.00364227 -0.0254031 -0.349923 -0.0133633 -0.0366238 0.0177775 0.204991 -0.0241952 0.00377957 0.0167755 3.19043 -9.40398e-20
4 10 2.79253 -2.35619 5.39477 -1.07121e-18 -0.00156869 0.109569 0.161338 0.00654734 -0.352262 0.097544 -2.72804 0.564582 0.0267754 -0.00214312 -0.00156869 -0.109569 7.87067 1.10705e-18 0.00275703 -0.0428483 -2.66847 0.632101 -0.126276 0.0109578 -0.37808 0.0688036 0.161338 -0.00654734 0.00275703 0.0428483 3.00336 -5.66578e-19 0.0354384 -0.0259458 -0.347799 0.0843872 -0.0636486 0.0231953 -0.352262 -0.097544 -2.66847 -0.632101 0.0354384 0.0259458 5.38778 -8.53721e-20 0.00556588 0.0829897 0.142037 0.00373344 -2.72804 -0.564582 -0.126276 -0.0109578 -0.347799 -0.0843872 0.00556588 -0.0829897 7.89806 -4.38886e-17 -0.00110078 -0.0396351 0.0267754 0.00214312 -0.37808 -0.0688036 -0.0636486 -0.0231953 0.142037 -0.00373344 -0.00110078 0.0396351 2.97887 -3.13604e-21
4 11 2.79253 -1.9635 5.45589 3.61021e-18 -0.0181756 0.142986 0.0726697 0.00444519 -0.468645 0.219676 -2.30614 0.977804 0.0209929 -0.00137378 -0.0181756 -0.142986 6.87067 5.18196e-19 -0.00293087 -0.0537072 -2.30902 1.06082 -0.156035 0.0766342 -0.322716 0.123181 0.0726697 -0.00444519 -0.00293087 0.0537072 2.84631 -2.63428e-19 0.0194686 -0.0271176 -0.305591 0.16068 -0.106905 0.0331048 -0.468645 -0.219676 -2.30902 -1.06082 0.0194686 0.0271176 5.44813 -5.35607e-19 -0.0221789 0.106378 0.068989 0.0097561 -2.30614 -0.977804 -0.156035 -0.0766342 -0.305591 -0.16068 -0.0221789 -0.106378 6.83833 6.64568e-17 -0.00413383 -0.0662979 0.0209929 0.00137378 -0.322716 -0.123181 -0.106905 -0.0331048 0.068989 -0.0097561 -0.00413383 0.0662979 2.86838 1.67256e-20
4 12 2.79253 -1.5708 5.55993 6.85402e-17 -0.0462504 0.117166 -0.0222598 -0.00110403 -0.51282 0.359168 -1.79769 1.22519 0.0497232 0.019544 -0.0462504 -0.117166 5.59502 8.76272e-17 -0.00625432 -0.0750322 -1.74651 1.26762 -0.1478 0.0914035 -0.271331 0.178093 -0.0222598 0.00110403 -0.00625432 0.0750322 2.6039 2.0907e-19 -0.00163782 -0.0407231 -0.240568 0.196611 -0.0907493 0.0634963 -0.51282 -0.359168 -1.74651 -1.26762 -0.00163782 0.0407231 5.55723 -6.88265e-17 -0.0310314 0.141003 -0.0199698 0.00139862 -1.79769 -1.22519 -0.1478 -0.0914035 -0.240568 -0.196611 -0.0310314 -0.141003 5.56487 8.67983e-17 -0.00551566 -0.0634725 0.0497232 -0.019544 -0.271331 -0.178093 -0.0907493 -0.0634963 -0.0199698 -0.00139862 -0.00551566 0.0634725 2.61326 -2.19156e-19
4 13 2.79253 -1.1781 5.64201 8.56972e-18 0.0146683 0.106461 -0.140015 0.00306207 -0.494698 0.532902 -1.17305 1.20305 0.058219 0.0317626 0.0146683 -0.106461 4.29575 -2.47619e-18 -0.0255933 -0.0660215 -1.15958 1.25101 -0.149318 0.142638 -0.204723 0.195501 -0.140015 -0.00306207 -0.0255933 0.0660215 2.37911 1.20424e-18 -0.0357184 -0.060877 -0.186397 0.231284 -0.128142 0.111394 -0.494698 -0.532902 -1.15958 -1.25101 -0.0357184 0.060877 5.67199 -3.97383e-17 0.0114783 0.137831 -0.134528 0.00596978 -1.17305 -1.20305 -0.149318 -0.142638 -0.186397 -0.231284 0.0114783 -0.137831 4.28603 3.31271e-17 -0.0157276 -0.0535464 0.058219 -0.0317626 -0.204723 -0.195501 -0.128142 -0.111394 -0.134528 -0.00596978 -0.0157276 0.0535464 2.41459 -3.0106e-19
4 14 2.79253 -0.785398 5.70446 0 -0.0180944 0.085226 -0.199125 0.00689528 -0.444439 0.708573 -0.665114 0.985204 0.108445 0.0216021 -0.0180944 -0.085226 3.08952 4.41659e-20 0.00176083 -0.0196777 -0.610951 1.01372 -0.156156 0.258074 -0.130343 0.159503 -0.199125 -0.00689528 0.00176083 0.0196777 2.19199 -4.70406e-19 -0.0711245 -0.091404 -0.09386 0.197974 -0.111178 0.171649 -0.444439 -0.708573 -0.610951 -1.01372 -0.0711245 0.091404 5.67574 3.47439e-17 -0.0220422 0.0802776 -0.193047 0.010879 -0.665114 -0.985204 -0.156156 -0.258074 -0.09386 -0.197974 -0.0220422 -0.0802776 3.10866 -2.83695e-18 0.0107069 -0.0253175 0.108445 -0.0216021 -0.130343 -0.159503 -0.111178 -0.171649 -0.193047 -0.010879 0.0107069 0.0253175 2.2043 1.72691e-18
4 15 2.79253 -0.392699 5.69921 -4.28486e-18 -0.0140599 0.0383793 -0.248983 0.0160203 -0.28225 0.775281 -0.232559 0.551364 0.13966 0.0157499 -0.0140599 -0.0383793 2.27606 5.48396e-19 0.00211046 0.00778094 -0.206916 0.560071 -0.105785 0.261725 -0.0445048 0.109381 -0.248983 -0.0160203 0.00211046 -0.00778094 2.08871 1.30459e-18 -0.112274 -0.0774397 -0.0372713 0.118562 -0.0700779 0.19022 -0.28225 -0.775281 -0.206916 -0.560071 -0.112274 0.0774397 5.71678 7.1726e-19 -0.0120201 0.0364065 -0.241123 0.0168399 -0.232559 -0.551364 -0.105785 -0.261725 -0.0372713 -0.118562 -0.0120201 -0.0364065 2.28512 3.73866e-20 0.00283112 0.0193559 0.13966 -0.0157499 -0.0445048 -0.109381 -0.0700779 -0.19022 -0.241123 -0.0168399 0.00283112 -0.0193559 2.10599 1.62319e-18
5 0 -2.79253 0 5.64649 -1.69281e-19 0.00494345 0.00722911 -0.25168 -0.00144777 -0.141749 -0.855347 -0.000835808 -0.00144281 0.143786 0.0168359 0.00494345 -0.00722911 1.96135 5.22871e-22 -0.00335464 -0.00344894 0.00523231 -0.00315018 -0.0501351 -0.288297 -0.0111564 0.00716246 -0.25168 0.00144777 -0.00335464 0.00344894 2.08612 -2.66161e-19 -0.13641 0.0670106 -0.00988141 -0.00758343 -0.0311474 -0.184568 -0.141749 0.855347 0.00523231 0.00315018 -0.13641 -0.0670106 5.6859 7.07454e-19 -0.00405748 -0.00608098 -0.255133 -0.010842 -0.000835808 0.00144281 -0.0501351 0.288297 -0.00988141 0.00758343 -0.00405748 0.00608098 1.96994 -4.13701e-21 0.00582912 0.0125973 0.143786 -0.0168359 -0.0111564 -0.00716246 -0.0311474 0.184568 -0.255133 0.010842 0.00582912 -0.0125973 2.10374 2.55632e-19
5 1 -2.79253 0.392699 5.69921 -6.83383e-19 -0.0140599 -0.0383793 -0.248983 -0.0160203 -0.28225 -0.775281 -0.232559 -0.551364 0.13966 -0.0157499 -0.0140599 0.0383793 2.27606 2.1935e-18 0.00211046 -0.00778094 -0.206916 -0.560071 -0.105785 -0.261725 -0.0445048 -0.109381 -0.248983 0.0160203 0.00211046 0.00778094 2.08871 0 -0.112274 0.0774397 -0.0372713 -0.118562 -0.0700779 -0.19022 -0.28225 0.775281 -0.206916 0.560071 -0.112274 -0.0774397 5.71678 0 -0.0120201 -0.0364065 -0.241123 -0.0168399 -0.232559 0.551364 -0.105785 0.261725 -0.0372713 0.118562 -0.0120201 0.0364065 2.28512 -7.4485e-19 0.00283112 -0.0193559 0.13966 0.0157499 -0.0445048 0.109381 -0.0700779 0.19022 -0.241123 0.0168399 0.00283112 0.0193559 2.10599 8.78901e-19
5 2 -2.79253 0.785398 5.70446 -5.71337e-17 -0.0180944 -0.085226 -0.199125 -0.00689528 -0.444439 -0.708573 -0.665114 -0.985204 0.108445 -0.0216021 -0.0180944 0.085226 3.08952 3.34638e-20 0.00176083 0.0196777 -0.610951 -1.01372 -0.156156 -0.258074 -0.130343 -0.159503 -0.199125 0.00689528 0.00176083 -0.0196777 2.19199 -1.90671e-18 -0.0711245 0.091404 -0.09386 -0.197974 -0.111178 -0.171649 -0.444439 0.708573 -0.610951 1.01372 -0.0711245 -0.091404 5.67574 -9.75407e-18 -0.0220422 -0.0802776 -0.193047 -0.010879 -0.665114 0.985204 -0.156156 0.258074 -0.09386 0.197974 -0.0220422 0.0802776 3.10866 -1.53562e-17 0.0107069 0.0253175 0.108445 0.0216021 -0.130343 0.159503 -0.111178 0.171649 -0.193047 0.010879 0.0107069 -0.0253175 2.2043 -1.88163e-18
5 3 -2.79253 1.1781 5.64201 -3.34099e-17 0.0146683 -0.106461 -0.140015 -0.00306207 -0.494698 -0.532902 -1.17305 -1.20305 0.058219 -0.0317626 0.0146683 0.106461 4.29575 3.56722e-17 -0.0255933 0.0660215 -1.15958 -1.25101 -0.149318 -0.142638 -0.204723 -0.195501 -0.140015 0.00306207 -0.0255933 -0.0660215 2.37911 2.10742e-18 -0.0357184 0.060877 -0.186397 -0.231284 -0.128142 -0.111394 -0.494698 0.532902 -1.15958 1.25101 -0.0357184 -0.060877 5.67199 -1.27092e-17 0.0114783 -0.137831 -0.134528 -0.00596978 -1.17305 1.20305 -0.149318 0.142638 -0.186397 0.231284 0.0114783 0.137831 4.28603 1.29617e-18 -0.0157276 0.0535464 0.058219 0.0317626 -0.204723 0.195501 -0.128142 0.111394 -0.134528 0.00596978 -0.0157276 -0.0535464 2.41459 -1.5053e-19
5 4 -2.79253 1.5708 5.55993 7.91791e-19 -0.0462504 -0.117166 -0.0222598 0.00110403 -0.51282 -0.359168 -1.79769 -1.22519 0.0497232 -0.019544 -0.0462504 0.117166 5.59502 8.07545e-17 -0.00625432 0.0750322 -1.74651 -1.26762 -0.1478 -0.0914035 -0.271331 -0.178093 -0.0222598 -0.00110403 -0.00625432 -0.0750322 2.6039 -2.19523e-19 -0.00163782 0.0407231 -0.240568 -0.196611 -0.0907493 -0.0634963 -0.51282 0.359168 -1.74651 1.26762 -0.00163782 -0.0407231 5.55723 2.68759e-19 -0.0310314 -0.141003 -0.0199698 -0.00139862 -1.79769 1.22519 -0.1478 0.0914035 -0.240568 0.196611 -0.0310314 0.141003 5.56487 -9.19459e-17 -0.00551566 0.0634725 0.0497232 0.019544 -0.271331 0.178093 -0.0907493 0.0634963 -0.0199698 0.00139862 -0.00551566 -0.0634725 2.61326 2.19156e-19
5 5 -2.79253 1.9635 5.45589 -2.51938e-19 -0.0181756 -0.142986 0.0726697 -0.00444519 -0.468645 -0.219676 -2.30614 -0.977804 0.0209929 0.00137378 -0.0181756 0.142986 6.87067 6.8661e-17 -0.00293087 0.0537072 -2.30902 -1.06082 -0.156035 -0.0766342 -0.322716 -0.123181 0.0726697 0.00444519 -0.00293087 -0.0537072 2.84631 1.05371e-18 0.0194686 0.0271176 -0.305591 -0.16068 -0.106905 -0.0331048 -0.468645 0.219676 -2.30902 1.06082 0.0194686 -0.0271176 5.44813 4.01705e-18 -0.0221789 -0.106378 0.068989 -0.0097561 -2.30614 0.977804 -0.156035 0.0766342 -0.305591 0.16068 -0.0221789 0.106378 6.83833 4.4011e-18 -0.00413383 0.0662979 0.0209929 -0.00137378 -0.322716 0.123181 -0.106905 0.0331048 0.068989 0.0097561 -0.00413383 -0.0662979 2.86838 2.15964e-19
5 6 -2.79253 2.35619 5.39477 -9.37313e-19 -0.00156869 -0.109569 0.161338 -0.00654734 -0.352262 -0.097544 -2.72804 -0.564582 0.0267754 0.00214312 -0.00156869 0.109569 7.87067 4.35745e-17 0.00275703 0.0428483 -2.66847 -0.632101 -0.126276 -0.0109578 -0.37808 -0.0688036 0.161338 0.00654734 0.00275703 -0.0428483 3.00336 -5.37309e-19 0.0354384 0.0259458 -0.347799 -0.0843872 -0.0636486 -0.0231953 -0.352262 0.097544 -2.66847 0.632101 0.0354384 -0.0259458 5.38778 -5.52199e-19 0.00556588 -0.0829897 0.142037 -0.00373344 -2.72804 0.564582 -0.126276 0.0109578 -0.347799 0.0843872 0.00556588 0.0829897 7.89806 -8.15824e-19 -0.00110078 0.0396351 0.0267754 -0.00214312 -0.37808 0.0688036 -0.0636486 0.0231953 0.142037 0.00373344 -0.00110078 -0.0396351 2.97887 6.16755e-20
5 7 -2.79253 2.74889 5.2851 -2.08875e-20 0.0299715 -0.0474282 0.208658 -0.00722957 -0.177442 0.00576771 -2.90737 -0.0183087 0.00364227 -0.0254031 0.0299715 0.0474282 8.57036 -1.00787e-19 0.007655 0.0219335 -2.94114 -0.113403 -0.0746364 -0.008854 -0.349923 -0.0133633 0.208658 0.00722957 0.007655 -0.0219335 3.1445 8.36278e-21 0.0101272 -0.00437198 -0.369738 -0.0115024 -0.0366238 0.0177775 -0.177442 -0.00576771 -2.94114 0.113403 0.0101272 0.00437198 5.30272 -9.62419e-20 0.0294158 -0.0639437 0.204991 -0.0241952 -2.90737 0.0183087 -0.0746364 0.008854 -0.369738 0.0115024 0.0294158 0.0639437 8.50163 2.87549e-18 0.00377957 0.0167755 0.00364227 0.0254031 -0.349923 0.0133633 -0.0366238 -0.0177775 0.204991 0.0241952 0.00377957 -0.0167755 3.19043 9.27331e-20
5 8 -2.79253 3.14159 5.30186 2.51066e-20 0.0110199 0.058088 0.205417 -0.0258728 -0.0153455 -0.0146193 -2.87218 0.553563 -0.0206259 -0.0357148 0.0110199 -0.058088 8.9203 5.58995e-17 0.00670107 -0.0228475 -3.00325 0.482919 -0.0266659 0.102495 -0.363422 0.065363 0.205417 0.0258728 0.00670107 0.0228475 3.29329 -7.31743e-20 0.00210564 -0.0216382 -0.349674 0.071203 0.0576052 0.0919049 -0.0153455 0.0146193 -3.00325 -0.482919 0.00210564 0.0216382 5.35103 0 0.0163722 -0.0557721 0.233344 -0.00952383 -2.87218 -0.553563 -0.0266659 -0.102495 -0.349674 -0.071203 0.0163722 0.0557721 8.73174 -5.27124e-17 0.000351974 0.01546 -0.0206259 0.0357148 -0.363422 -0.065363 0.0576052 -0.0919049 0.233344 0.00952383 0.000351974 -0.01546 3.21758 5.01767e-20
5 9 -2.79253 -2.74889 5.29178 0 -0.0100177 0.078719 0.186414 -0.0122398 0.190373 -0.0577122 -2.65096 1.07736 -0.0153531 -0.00160938 -0.0100177 -0.078719 8.44489 1.01965e-16 0.012063 -0.0217479 -2.70057 0.998825 0.0932886 -0.0105249 -0.318277 0.135384 0.186414 0.0122398 0.012063 0.0217479 3.13063 9.95171e-19 -0.00702071 0.00398247 -0.328067 0.124994 0.0468579 -0.0331071 0.190373 0.0577122 -2.70057 -0.998825 -0.00702071 -0.00398247 5.24722 -6.8269e-17 -0.013238 0.0171923 0.198214 -0.00280308 -2.65096 -1.07736 0.0932886 0.0105249 -0.328067 -0.124994 -0.013238 -0.0171923 8.45506 1.00668e-16 0.0105412 -0.0233415 -0.0153531 0.00160938 -0.318277 -0.135384 0.0468579 0.0331071 0.198214 0.00280308 0.0105412 0.0233415 3.14387 -1.67256e-20
5 10 -2.79253 -2.35619 5.32036 1.29368e-19 0.00579006 0.0797156 0.148275 -0.0068963 0.271623 -0.158304 -2.27971 1.50522 0.00112353 0.033253 0.00579006 -0.0797156 7.89338 4.27466e-20 -0.0146784 -0.0527064 -2.36313 1.44268 0.0646889 -0.0837396 -0.334043 0.209476 0.148275 0.0068963 -0.0146784 0.0527064 2.9986 -1.06782e-18 -0.0233886 -0.0121573 -0.321258 0.199615 0.0528351 -0.00192615 0.271623 0.158304 -2.36313 -1.44268 -0.0233886 0.0121573 5.36748 -8.03411e-19 -0.00671386 0.125778 0.139806 -0.0208218 -2.27971 -1.50522 0.0646889 0.0837396 -0.321258 -0.199615 -0.00671386 -0.125778 7.79279 -1.41606e-18 -0.0178984 -0.0502979 0.00112353 -0.033253 -0.334043 -0.209476 0.0528351 0.00192615 0.139806 0.0208218 -0.0178984 0.0502979 3.01062 1.07932e-18
5 11 -2.79253 -1.9635 5.45604 -6.80256e-21 0.0441834 0.13515 0.0667144 -0.00454316 0.330233 -0.319504 -1.80055 1.79023 0.00246469 0.0230688 0.0441834 -0.13515 6.86994 -3.6266e-18 0.00965544 -0.0691798 -1.8557 1.71976 0.0707826 -0.0629318 -0.241107 0.269295 0.0667144 0.00454316 0.00965544 0.0691798 2.8218 1.67256e-20 -0.0280182 -0.00343426 -0.26696 0.242577 0.0660065 -0.0641 0.330233 0.319504 -1.8557 -1.71976 -0.0280182 0.00343426 5.46191 6.80222e-17 0.0499988 0.11828 0.0702524 -0.00181148 -1.80055 -1.79023 0.0707826 0.0629318 -0.26696 -0.242577 0.0499988 -0.11828 6.84258 3.30236e-18 0.0165079 -0.0640448 0.00246469 -0.0230688 -0.241107 -0.269295 0.0660065 0.0641 0.0702524 0.00181148 0.0165079 0.0640448 2.82552 -6.66409e-20
5 12 -2.79253 -1.5708 5.51445 -1.47292e-18 0.0458374 0.11802 -0.027675 -0.00803936 0.366794 -0.513026 -1.18873 1.75573 0.0206154 0.0478718 0.0458374 -0.11802 5.55573 9.14833e-17 0.004497 -0.0675493 -1.23295 1.70816 0.117474 -0.160805 -0.176476 0.279016 -0.027675 0.00803936 0.004497 0.0675493 2.61994 -5.68669e-19 -0.0512854 0.000648639 -0.197442 0.25105 0.073898 -0.123273 0.366794 0.513026 -1.23295 -1.70816 -0.0512854 -0.000648639 5.49991 7.66208e-17 0.0262444 0.128084 -0.0370531 -0.00158733 -1.18873 -1.75573 0.117474 0.160805 -0.197442 -0.25105 0.0262444 -0.128084 5.55196 1.07084e-18 0.00893523 -0.0608887 0.0206154 -0.0478718 -0.176476 -0.279016 0.073898 0.123273 -0.0370531 0.00158733 0.00893523 0.0608887 2.62422 -2.83417e-18
5 13 -2.79253 -1.1781 5.56816 2.65801e-18 0.0689983 0.136613 -0.114948 -0.006152 0.252471 -0.623913 -0.643176 1.54136 0.0478627 0.056362 0.0689983 -0.136613 4.25055 -1.33855e-18 0.00839713 -0.0598172 -0.707794 1.52643 0.0890462 -0.192529 -0.0901259 0.270601 -0.114948 0.006152 0.00839713 0.0598172 2.35879 1.15406e-18 -0.0826717 0.00611802 -0.120221 0.249395 0.0788893 -0.152599 0.252471 0.623913 -0.707794 -1.52643 -0.0826717 -0.00611802 5.55985 -1.31743e-18 0.067794 0.103761 -0.123928 -0.00761119 -0.643176 -1.54136 0.0890462 0.192529 -0.120221 -0.249395 0.067794 -0.103761 4.24123 7.61561e-20 0.00297298 -0.0582047 0.0478627 -0.056362 -0.0901259 -0.270601 0.0788893 0.152599 -0.123928 0.00761119 0.00297298 0.0582047 2.36677 8.57221e-19
5 14 -2.79253 -0.785398 5.72968 -2.63863e-17 0.0148676 0.0947246 -0.201231 -0.00188019 0.163142 -0.813566 -0.234826 1.17021 0.0961667 0.0569154 0.0148676 -0.0947246 3.1037 -9.63756e-18 0.00297236 -0.0343843 -0.286003 1.17003 0.0635616 -0.244467 -0.0408114 0.211727 -0.201231 0.00188019 0.00297236 0.0343843 2.18796 1.5053e-19 -0.115698 0.00542732 -0.0623673 0.214379 0.0399181 -0.18029 0.163142 0.813566 -0.286003 -1.17003 -0.115698 -0.00542732 5.7436 -1.81002e-18 0.0177012 0.079729 -0.20718 0.00640617 -0.234826 -1.17021 0.0635616 0.244467 -0.0623673 -0.214379 0.0177012 -0.079729 3.10456 1.00586e-17 0.00410129 -0.026006 0.0961667 -0.0569154 -0.0408114 -0.211727 0.0399181 0.18029 -0.20718 -0.00640617 0.00410129 0.026006 2.18123 -2.23704e-19
5 15 -2.79253 -0.392699 5.7174 -5.38062e-19 0.0139104 0.0406224 -0.251214 -0.0257656 0.0292527 -0.836474 0.00612102 0.598756 0.131334 0.0356415 0.0139104 -0.0406224 2.26324 2.55797e-20 -0.0034215 -0.00257463 -0.0296592 0.59431 0.00265964 -0.287072 -0.000781348 0.12618 -0.251214 0.0257656 -0.0034215 0.00257463 2.08619 6.69023e-20 -0.140206 0.0296049 -0.0145904 0.109283 0.0109937 -0.226793 0.0292527 0.836474 -0.0296592 -0.59431 -0.140206 -0.0296049 5.71627 -1.41457e-18 0.0163008 0.0375061 -0.243795 -0.014539 0.00612102 -0.598756 0.00265964 0.287072 -0.0145904 -0.109283 0.0163008 -0.0375061 2.28505 -5.41109e-20 0.0123824 0.011259 0.131334 -0.0356415 -0.000781348 -0.12618 0.0109937 0.226793 -0.243795 0.014539 0.0123824 -0.011259 2.10897 -5.01767e-20
6 0 -2.0944 0 5.63519 0 0.0010972 -0.0056099 -0.256866 -0.0543445 -1.22675 -2.13581 -0.00488001 0.00470504 0.172293 0.0330707 0.0010972 0.0056099 1.9688 1.71354e-17 -0.00552603 0.00198047 -0.0081743 -0.00122984 -0.416571 -0.720307 0.00250897 0.00649957 -0.256866 0.0543445 -0.00552603 -0.00198047 2.01897 -2.74744e-21 -0.0727237 0.156207 0.00488756 0.00757871 -0.318511 -0.553778 -1.22675 2.13581 -0.0081743 0.00122984 -0.0727237 -0.156207 5.6349 -3.65622e-18 0.00970093 0.0064165 -0.249557 -0.0419677 -0.00488001 -0.00470504 -0.416571 0.720307 0.00488756 -0.00757871 0.00970093 -0.0064165 1.96982 -2.18109e-17 -0.00492587 -3.13313e-05 0.172293 -0.0330707 0.00250897 -0.00649957 -0.318511 0.553778 -0.249557 0.0419677 -0.00492587 3.13313e-05 2.00674 -1.84652e-17
6 1 -2.0944 0.392699 5.62976 -3.88484e-18 -0.0236065 -0.0336195 -0.231589 -0.0400623 -1.62098 -1.842 -0.371958 -0.36985 0.148237 -0.00780457 -0.0236065 0.0336195 2.25524 -6.21e-18 -0.0336009 0.00433162 -0.322967 -0.424764 -0.512589 -0.580601 -0.0726509 -0.061073 -0.231589 0.0400623 -0.0336009 -0.00433162 2.08563 -1.16956e-17 -0.0198625 0.14833 -0.0490986 -0.0810139 -0.41144 -0.466841 -1.62098 1.842 -0.322967 0.424764 -0.0198625 -0.14833 5.64596 -2.65848e-17 -0.0207226 -0.0295189 -0.238224 -0.0362577 -0.371958 0.36985 -0.512589 0.580601 -0.0490986 0.0810139 -0.0207226 0.0295189 2.24886 4.13277e-18 -0.0314074 0.000128684 0.148237 0.00780457 -0.0726509 0.061073 -0.41144 0.466841 -0.238224 0.0362577 -0.0314074 -0.000128684 2.07906 1.33805e-19
6 2 -2.0944 0.785398 5.6431 -6.85577e-17 -0.031026 -0.0736964 -0.206191 -0.0164039 -1.87799 -1.43699 -0.846927 -0.582511 0.129451 -0.0149014 -0.031026 0.0736964 3.1182 -1.76689e-17 -0.0329576 0.0423503 -0.792312 -0.698464 -0.579076 -0.428865 -0.197267 -0.0818733 -0.206191 0.0164039 -0.0329576 -0.0423503 2.17027 -2.57574e-18 0.0173922 0.12835 -0.128033 -0.157283 -0.442429 -0.337099 -1.87799 1.43699 -0.792312 0.698464 0.0173922 -0.12835 5.66678 -2.21473e-16 -0.0247052 -0.0947768 -0.20494 -0.0154033 -0.846927 0.582511 -0.579076 0.428865 -0.128033 0.157283 -0.0247052 0.0947768 3.10318 -1.55682e-18 -0.0321045 0.0425361 0.129451 0.0149014 -0.197267 0.0818733 -0.442429 0.337099 -0.20494 0.0154033 -0.0321045 -0.0425361 2.16281 -3.34511e-19
6 3 -2.0944 1.1781 5.55573 -4.3651e-17 -0.060785 -0.1173 -0.114755 -0.0180347 -1.90199 -0.932491 -1.37702 -0.588962 0.0997254 -0.0051336 -0.060785 0.1173 4.24591 -1.05104e-17 -0.0113855 0.0649051 -1.30317 -0.743553 -0.584575 -0.283726 -0.247488 -0.0507035 -0.114755 0.0180347 -0.0113855 -0.0649051 2.3632 -5.43581e-20 0.0485096 0.0963576 -0.197803 -0.140523 -0.404898 -0.212088 -1.90199 0.932491 -1.30317 0.743553 0.0485096 -0.0963576 5.52785 3.67737e-17 -0.0354031 -0.129492 -0.116788 0.00298183 -1.37702 0.588962 -0.584575 0.283726 -0.197803 0.140523 -0.0354031 0.129492 4.20198 2.14168e-18 -0.0180495 0.0789747 0.0997254 0.0051336 -0.247488 0.0507035 -0.404898 0.212088 -0.116788 -0.00298183 -0.0180495 -0.0789747 2.36598 -9.53357e-19
6 4 -2.0944 1.5708 5.48981 3.25122e-17 -0.0757061 -0.120153 0.00291849 0.000412008 -1.7181 -0.463851 -1.8622 -0.404835 0.0876956 -0.0248618 -0.0757061 0.120153 5.57769 2.90285e-18 -0.0136993 0.0687149 -1.81621 -0.582451 -0.5074 -0.124455 -0.264788 -0.0304854 0.00291849 -0.000412008 -0.0136993 -0.0687149 2.6303 7.5265e-20 0.0715235 0.0490224 -0.242864 -0.114848 -0.362249 -0.0936377 -1.7181 0.463851 -1.81621 0.582451 0.0715235 -0.0490224 5.47839 -4.91179e-18 -0.0531988 -0.125131 -0.0164512 -0.0268904 -1.8622 0.404835 -0.5074 0.124455 -0.242864 0.114848 -0.0531988 0.125131 5.56354 -5.2895e-19 -0.00954059 0.0591808 0.0876956 0.0248618 -0.264788 0.0304854 -0.362249 0.0936377 -0.0164512 0.0268904 -0.00954059 -0.0591808 2.62307 -2.34158e-19
6 5 -2.0944 1.9635 5.42771 4.28486e-18 -0.0571382 -0.154098 0.0873857 -0.0333665 -1.42388 -0.0807598 -2.22676 -0.0262334 0.0604274 -0.00687877 -0.0571382 0.154098 6.87449 2.59386e-19 -0.0147454 0.0495464 -2.23159 -0.282302 -0.41317 -0.0341434 -0.290384 0.0127399 0.0873857 0.0333665 -0.0147454 -0.0495464 2.88513 -1.11579e-19 0.0555765 0.0407667 -0.285148 -0.048709 -0.252796 -0.011611 -1.42388 0.0807598 -2.23159 0.282302 0.0555765 -0.0407667 5.45112 6.60922e-19 -0.075374 -0.137038 0.094578 -0.0204684 -2.22676 0.0262334 -0.41317 0.0341434 -0.285148 0.048709 -0.075374 0.137038 6.87063 -5.14425e-19 -0.00632486 0.0672782 0.0604274 0.00687877 -0.290384 -0.0127399 -0.252796 0.011611 0.094578 0.0204684 -0.00632486 -0.0672782 2.86516 3.34511e-20
